model,accuracy,precision_weighted,recall_weighted,f1_weighted,f1_macro,roc_auc_weighted_ovr,high_precision,high_recall,high_f1,param_C,param_class_weight,param_solver,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators
random_forest,0.8755129958960328,0.8757065690013021,0.8755129958960328,0.8750614678161553,0.8756218241071344,0.9706840131355448,0.8350515463917526,0.8901098901098901,0.8617021276595744,,balanced,,,sqrt,2.0,2.0,600.0
random_forest,0.8755129958960328,0.8757065690013021,0.8755129958960328,0.8750614678161553,0.8756218241071344,0.9706840131355448,0.8350515463917526,0.8901098901098901,0.8617021276595744,,balanced,,,sqrt,2.0,4.0,600.0
random_forest,0.8755129958960328,0.8757065690013021,0.8755129958960328,0.8750614678161553,0.8756218241071344,0.9706840131355448,0.8350515463917526,0.8901098901098901,0.8617021276595744,,balanced,,,log2,2.0,2.0,600.0
random_forest,0.8755129958960328,0.8757065690013021,0.8755129958960328,0.8750614678161553,0.8756218241071344,0.9706840131355448,0.8350515463917526,0.8901098901098901,0.8617021276595744,,balanced,,,log2,2.0,4.0,600.0
random_forest,0.8768809849521204,0.8768964963661453,0.8768809849521204,0.8766177195461549,0.8755756297319438,0.9709671019584429,0.8771929824561403,0.8241758241758241,0.8498583569405099,,,,10.0,sqrt,1.0,8.0,400.0
random_forest,0.8768809849521204,0.8768964963661453,0.8768809849521204,0.8766177195461549,0.8755756297319438,0.9709671019584429,0.8771929824561403,0.8241758241758241,0.8498583569405099,,,,10.0,log2,1.0,8.0,400.0
random_forest,0.8768809849521204,0.8764246697215234,0.8768809849521204,0.8765493881874652,0.8755269092619974,0.9716279035347447,0.8636363636363636,0.8351648351648352,0.8491620111731844,,,,,log2,1.0,4.0,200.0
random_forest,0.8768809849521204,0.8764246697215234,0.8768809849521204,0.8765493881874652,0.8755269092619974,0.9716266576430724,0.8636363636363636,0.8351648351648352,0.8491620111731844,,,,,sqrt,1.0,4.0,200.0
random_forest,0.8755129958960328,0.8760794022478483,0.8755129958960328,0.8749539544257985,0.8754328830086413,0.9664557038433207,0.8274111675126904,0.8956043956043956,0.8601583113456465,,balanced,,10.0,sqrt,4.0,2.0,200.0
random_forest,0.8755129958960328,0.8760794022478483,0.8755129958960328,0.8749539544257985,0.8754328830086413,0.9664557038433207,0.8274111675126904,0.8956043956043956,0.8601583113456465,,balanced,,10.0,sqrt,4.0,4.0,200.0
random_forest,0.8755129958960328,0.8760794022478483,0.8755129958960328,0.8749539544257985,0.8754328830086413,0.9664557038433207,0.8274111675126904,0.8956043956043956,0.8601583113456465,,balanced,,10.0,sqrt,4.0,8.0,200.0
random_forest,0.8755129958960328,0.8760794022478483,0.8755129958960328,0.8749539544257985,0.8754328830086413,0.9664557038433207,0.8274111675126904,0.8956043956043956,0.8601583113456465,,balanced,,10.0,log2,4.0,2.0,200.0
random_forest,0.8755129958960328,0.8760794022478483,0.8755129958960328,0.8749539544257985,0.8754328830086413,0.9664557038433207,0.8274111675126904,0.8956043956043956,0.8601583113456465,,balanced,,10.0,log2,4.0,4.0,200.0
random_forest,0.8755129958960328,0.8760794022478483,0.8755129958960328,0.8749539544257985,0.8754328830086413,0.9664557038433207,0.8274111675126904,0.8956043956043956,0.8601583113456465,,balanced,,10.0,log2,4.0,8.0,200.0
random_forest,0.8768809849521204,0.8768643206336076,0.8768809849521204,0.8766497035154874,0.8753794719030826,0.9704922982925634,0.872093023255814,0.8241758241758241,0.847457627118644,,,,10.0,sqrt,1.0,4.0,600.0
random_forest,0.8768809849521204,0.8768643206336076,0.8768809849521204,0.8766497035154874,0.8753794719030826,0.9704922982925634,0.872093023255814,0.8241758241758241,0.847457627118644,,,,10.0,log2,1.0,4.0,600.0
random_forest,0.8755129958960328,0.875422981723797,0.8755129958960328,0.8753883894890948,0.8749902219012192,0.9706969592375339,0.8693181818181818,0.8406593406593407,0.8547486033519553,,,,,sqrt,2.0,2.0,600.0
random_forest,0.8755129958960328,0.875422981723797,0.8755129958960328,0.8753883894890948,0.8749902219012192,0.9706969592375339,0.8693181818181818,0.8406593406593407,0.8547486033519553,,,,,sqrt,2.0,4.0,600.0
random_forest,0.8755129958960328,0.875422981723797,0.8755129958960328,0.8753883894890948,0.8749902219012192,0.9706969592375339,0.8693181818181818,0.8406593406593407,0.8547486033519553,,,,,log2,2.0,2.0,600.0
random_forest,0.8755129958960328,0.875422981723797,0.8755129958960328,0.8753883894890948,0.8749902219012192,0.9706969592375339,0.8693181818181818,0.8406593406593407,0.8547486033519553,,,,,log2,2.0,4.0,600.0
random_forest,0.8755129958960328,0.8752435303680701,0.8755129958960328,0.8753164772581724,0.8747242088951889,0.9716595896633757,0.864406779661017,0.8406593406593407,0.8523676880222841,,,,,sqrt,1.0,8.0,600.0
random_forest,0.8755129958960328,0.8752435303680701,0.8755129958960328,0.8753164772581724,0.8747242088951889,0.9716595896633757,0.864406779661017,0.8406593406593407,0.8523676880222841,,,,,log2,1.0,8.0,600.0
random_forest,0.8755129958960328,0.8752435303680701,0.8755129958960328,0.8753164772581724,0.8747242088951889,0.9689491444587404,0.864406779661017,0.8406593406593407,0.8523676880222841,,,,,sqrt,4.0,2.0,200.0
random_forest,0.8755129958960328,0.8752435303680701,0.8755129958960328,0.8753164772581724,0.8747242088951889,0.9689491444587404,0.864406779661017,0.8406593406593407,0.8523676880222841,,,,,sqrt,4.0,4.0,200.0
random_forest,0.8755129958960328,0.8752435303680701,0.8755129958960328,0.8753164772581724,0.8747242088951889,0.9689491444587404,0.864406779661017,0.8406593406593407,0.8523676880222841,,,,,sqrt,4.0,8.0,200.0
random_forest,0.8755129958960328,0.8752435303680701,0.8755129958960328,0.8753164772581724,0.8747242088951889,0.9689491444587404,0.864406779661017,0.8406593406593407,0.8523676880222841,,,,,log2,4.0,2.0,200.0
random_forest,0.8755129958960328,0.8752435303680701,0.8755129958960328,0.8753164772581724,0.8747242088951889,0.9689491444587404,0.864406779661017,0.8406593406593407,0.8523676880222841,,,,,log2,4.0,4.0,200.0
random_forest,0.8755129958960328,0.8752435303680701,0.8755129958960328,0.8753164772581724,0.8747242088951889,0.9689491444587404,0.864406779661017,0.8406593406593407,0.8523676880222841,,,,,log2,4.0,8.0,200.0
random_forest,0.8755129958960328,0.8752435303680701,0.8755129958960328,0.8753164772581724,0.8747242088951889,0.9689491444587404,0.864406779661017,0.8406593406593407,0.8523676880222841,,,,20.0,sqrt,4.0,2.0,200.0
random_forest,0.8755129958960328,0.8752435303680701,0.8755129958960328,0.8753164772581724,0.8747242088951889,0.9689491444587404,0.864406779661017,0.8406593406593407,0.8523676880222841,,,,20.0,sqrt,4.0,4.0,200.0
random_forest,0.8755129958960328,0.8752435303680701,0.8755129958960328,0.8753164772581724,0.8747242088951889,0.9689491444587404,0.864406779661017,0.8406593406593407,0.8523676880222841,,,,20.0,sqrt,4.0,8.0,200.0
random_forest,0.8755129958960328,0.8752435303680701,0.8755129958960328,0.8753164772581724,0.8747242088951889,0.9689491444587404,0.864406779661017,0.8406593406593407,0.8523676880222841,,,,20.0,log2,4.0,2.0,200.0
random_forest,0.8755129958960328,0.8752435303680701,0.8755129958960328,0.8753164772581724,0.8747242088951889,0.9689491444587404,0.864406779661017,0.8406593406593407,0.8523676880222841,,,,20.0,log2,4.0,4.0,200.0
random_forest,0.8755129958960328,0.8752435303680701,0.8755129958960328,0.8753164772581724,0.8747242088951889,0.9689491444587404,0.864406779661017,0.8406593406593407,0.8523676880222841,,,,20.0,log2,4.0,8.0,200.0
random_forest,0.8755129958960328,0.8751609151745952,0.8755129958960328,0.8752459453899126,0.8743536478337282,0.9711115168055304,0.8636363636363636,0.8351648351648352,0.8491620111731844,,,,20.0,sqrt,1.0,8.0,200.0
random_forest,0.8755129958960328,0.8751609151745952,0.8755129958960328,0.8752459453899126,0.8743536478337282,0.9711115168055304,0.8636363636363636,0.8351648351648352,0.8491620111731844,,,,20.0,log2,1.0,8.0,200.0
random_forest,0.8755129958960328,0.8751609151745952,0.8755129958960328,0.8752459453899126,0.8743536478337282,0.9704739087201307,0.8636363636363636,0.8351648351648352,0.8491620111731844,,,,10.0,sqrt,1.0,2.0,400.0
random_forest,0.8755129958960328,0.8751609151745952,0.8755129958960328,0.8752459453899126,0.8743536478337282,0.9704739087201307,0.8636363636363636,0.8351648351648352,0.8491620111731844,,,,10.0,log2,1.0,2.0,400.0
random_forest,0.8755129958960328,0.8756329237995847,0.8755129958960328,0.8753856442875835,0.8740177921736084,0.9684992121506855,0.8670520231213873,0.8241758241758241,0.8450704225352113,,,,10.0,sqrt,4.0,2.0,400.0
random_forest,0.8755129958960328,0.8756329237995847,0.8755129958960328,0.8753856442875835,0.8740177921736084,0.9684992121506855,0.8670520231213873,0.8241758241758241,0.8450704225352113,,,,10.0,sqrt,4.0,4.0,400.0
random_forest,0.8755129958960328,0.8756329237995847,0.8755129958960328,0.8753856442875835,0.8740177921736084,0.9684992121506855,0.8670520231213873,0.8241758241758241,0.8450704225352113,,,,10.0,sqrt,4.0,8.0,400.0
random_forest,0.8755129958960328,0.8756329237995847,0.8755129958960328,0.8753856442875835,0.8740177921736084,0.9684992121506855,0.8670520231213873,0.8241758241758241,0.8450704225352113,,,,10.0,log2,4.0,2.0,400.0
random_forest,0.8755129958960328,0.8756329237995847,0.8755129958960328,0.8753856442875835,0.8740177921736084,0.9684992121506855,0.8670520231213873,0.8241758241758241,0.8450704225352113,,,,10.0,log2,4.0,4.0,400.0
random_forest,0.8755129958960328,0.8756329237995847,0.8755129958960328,0.8753856442875835,0.8740177921736084,0.9684992121506855,0.8670520231213873,0.8241758241758241,0.8450704225352113,,,,10.0,log2,4.0,8.0,400.0
random_forest,0.8755129958960328,0.8758125880938898,0.8755129958960328,0.8752174436249474,0.8738898876449767,0.9708138648310053,0.8809523809523809,0.8131868131868132,0.8457142857142858,,,,10.0,sqrt,1.0,8.0,200.0
random_forest,0.8755129958960328,0.8758125880938898,0.8755129958960328,0.8752174436249474,0.8738898876449767,0.9708138648310053,0.8809523809523809,0.8131868131868132,0.8457142857142858,,,,10.0,log2,1.0,8.0,200.0
random_forest,0.8741450068399452,0.8737303122264677,0.8741450068399452,0.8737967725041752,0.8732934191722874,0.9711743135630649,0.8685714285714285,0.8351648351648352,0.8515406162464986,,,,,sqrt,1.0,8.0,200.0
random_forest,0.8741450068399452,0.8737303122264677,0.8741450068399452,0.8737967725041752,0.8732934191722874,0.9711743135630649,0.8685714285714285,0.8351648351648352,0.8515406162464986,,,,,log2,1.0,8.0,200.0
random_forest,0.8741450068399452,0.8738218654480708,0.8741450068399452,0.8739376709986321,0.8732830155367232,0.97075794722002,0.8595505617977528,0.8406593406593407,0.85,,,,,sqrt,2.0,8.0,600.0
random_forest,0.8741450068399452,0.8738218654480708,0.8741450068399452,0.8739376709986321,0.8732830155367232,0.97075794722002,0.8595505617977528,0.8406593406593407,0.85,,,,,log2,2.0,8.0,600.0
random_forest,0.8741450068399452,0.8738218654480708,0.8741450068399452,0.8739376709986321,0.8732830155367232,0.9707388519945579,0.8595505617977528,0.8406593406593407,0.85,,,,20.0,sqrt,2.0,8.0,600.0
random_forest,0.8741450068399452,0.8738218654480708,0.8741450068399452,0.8739376709986321,0.8732830155367232,0.9707388519945579,0.8595505617977528,0.8406593406593407,0.85,,,,20.0,log2,2.0,8.0,600.0
random_forest,0.8741450068399452,0.8742483213702855,0.8741450068399452,0.8740504178922163,0.8731474622375406,0.9700497586273483,0.867816091954023,0.8296703296703297,0.848314606741573,,,,10.0,sqrt,2.0,8.0,600.0
random_forest,0.8741450068399452,0.8742483213702855,0.8741450068399452,0.8740504178922163,0.8731474622375406,0.9700497586273483,0.867816091954023,0.8296703296703297,0.848314606741573,,,,10.0,log2,2.0,8.0,600.0
random_forest,0.8741450068399452,0.8742483213702855,0.8741450068399452,0.8740504178922163,0.8731474622375406,0.9686254581575763,0.867816091954023,0.8296703296703297,0.848314606741573,,,,10.0,sqrt,4.0,2.0,600.0
random_forest,0.8741450068399452,0.8742483213702855,0.8741450068399452,0.8740504178922163,0.8731474622375406,0.9686254581575763,0.867816091954023,0.8296703296703297,0.848314606741573,,,,10.0,sqrt,4.0,4.0,600.0
random_forest,0.8741450068399452,0.8742483213702855,0.8741450068399452,0.8740504178922163,0.8731474622375406,0.9686254581575763,0.867816091954023,0.8296703296703297,0.848314606741573,,,,10.0,sqrt,4.0,8.0,600.0
random_forest,0.8741450068399452,0.8742483213702855,0.8741450068399452,0.8740504178922163,0.8731474622375406,0.9686254581575763,0.867816091954023,0.8296703296703297,0.848314606741573,,,,10.0,log2,4.0,2.0,600.0
random_forest,0.8741450068399452,0.8742483213702855,0.8741450068399452,0.8740504178922163,0.8731474622375406,0.9686254581575763,0.867816091954023,0.8296703296703297,0.848314606741573,,,,10.0,log2,4.0,4.0,600.0
random_forest,0.8741450068399452,0.8742483213702855,0.8741450068399452,0.8740504178922163,0.8731474622375406,0.9686254581575763,0.867816091954023,0.8296703296703297,0.848314606741573,,,,10.0,log2,4.0,8.0,600.0
random_forest,0.8727770177838577,0.8725610427055338,0.8727770177838577,0.8726308640383689,0.8721062181913305,0.9694662345765108,0.8595505617977528,0.8406593406593407,0.85,,,,20.0,sqrt,4.0,2.0,400.0
random_forest,0.8727770177838577,0.8725610427055338,0.8727770177838577,0.8726308640383689,0.8721062181913305,0.9694662345765108,0.8595505617977528,0.8406593406593407,0.85,,,,20.0,sqrt,4.0,4.0,400.0
random_forest,0.8727770177838577,0.8725610427055338,0.8727770177838577,0.8726308640383689,0.8721062181913305,0.9694662345765108,0.8595505617977528,0.8406593406593407,0.85,,,,20.0,sqrt,4.0,8.0,400.0
random_forest,0.8727770177838577,0.8725610427055338,0.8727770177838577,0.8726308640383689,0.8721062181913305,0.9694662345765108,0.8595505617977528,0.8406593406593407,0.85,,,,20.0,log2,4.0,2.0,400.0
random_forest,0.8727770177838577,0.8725610427055338,0.8727770177838577,0.8726308640383689,0.8721062181913305,0.9694662345765108,0.8595505617977528,0.8406593406593407,0.85,,,,20.0,log2,4.0,4.0,400.0
random_forest,0.8727770177838577,0.8725610427055338,0.8727770177838577,0.8726308640383689,0.8721062181913305,0.9694662345765108,0.8595505617977528,0.8406593406593407,0.85,,,,20.0,log2,4.0,8.0,400.0
random_forest,0.8727770177838577,0.8725610427055338,0.8727770177838577,0.8726308640383689,0.8721062181913305,0.9694641189114072,0.8595505617977528,0.8406593406593407,0.85,,,,,sqrt,4.0,2.0,400.0
random_forest,0.8727770177838577,0.8725610427055338,0.8727770177838577,0.8726308640383689,0.8721062181913305,0.9694641189114072,0.8595505617977528,0.8406593406593407,0.85,,,,,sqrt,4.0,4.0,400.0
random_forest,0.8727770177838577,0.8725610427055338,0.8727770177838577,0.8726308640383689,0.8721062181913305,0.9694641189114072,0.8595505617977528,0.8406593406593407,0.85,,,,,sqrt,4.0,8.0,400.0
random_forest,0.8727770177838577,0.8725610427055338,0.8727770177838577,0.8726308640383689,0.8721062181913305,0.9694641189114072,0.8595505617977528,0.8406593406593407,0.85,,,,,log2,4.0,2.0,400.0
random_forest,0.8727770177838577,0.8725610427055338,0.8727770177838577,0.8726308640383689,0.8721062181913305,0.9694641189114072,0.8595505617977528,0.8406593406593407,0.85,,,,,log2,4.0,4.0,400.0
random_forest,0.8727770177838577,0.8725610427055338,0.8727770177838577,0.8726308640383689,0.8721062181913305,0.9694641189114072,0.8595505617977528,0.8406593406593407,0.85,,,,,log2,4.0,8.0,400.0
random_forest,0.8727770177838577,0.8725610427055338,0.8727770177838577,0.8726308640383689,0.8721062181913305,0.9693462957748995,0.8595505617977528,0.8406593406593407,0.85,,,,,sqrt,4.0,2.0,600.0
random_forest,0.8727770177838577,0.8725610427055338,0.8727770177838577,0.8726308640383689,0.8721062181913305,0.9693462957748995,0.8595505617977528,0.8406593406593407,0.85,,,,,sqrt,4.0,4.0,600.0
random_forest,0.8727770177838577,0.8725610427055338,0.8727770177838577,0.8726308640383689,0.8721062181913305,0.9693462957748995,0.8595505617977528,0.8406593406593407,0.85,,,,,sqrt,4.0,8.0,600.0
random_forest,0.8727770177838577,0.8725610427055338,0.8727770177838577,0.8726308640383689,0.8721062181913305,0.9693462957748995,0.8595505617977528,0.8406593406593407,0.85,,,,,log2,4.0,2.0,600.0
random_forest,0.8727770177838577,0.8725610427055338,0.8727770177838577,0.8726308640383689,0.8721062181913305,0.9693462957748995,0.8595505617977528,0.8406593406593407,0.85,,,,,log2,4.0,4.0,600.0
random_forest,0.8727770177838577,0.8725610427055338,0.8727770177838577,0.8726308640383689,0.8721062181913305,0.9693462957748995,0.8595505617977528,0.8406593406593407,0.85,,,,,log2,4.0,8.0,600.0
random_forest,0.8727770177838577,0.8725610427055338,0.8727770177838577,0.8726308640383689,0.8721062181913305,0.9693456499686657,0.8595505617977528,0.8406593406593407,0.85,,,,20.0,sqrt,4.0,2.0,600.0
random_forest,0.8727770177838577,0.8725610427055338,0.8727770177838577,0.8726308640383689,0.8721062181913305,0.9693456499686657,0.8595505617977528,0.8406593406593407,0.85,,,,20.0,sqrt,4.0,4.0,600.0
random_forest,0.8727770177838577,0.8725610427055338,0.8727770177838577,0.8726308640383689,0.8721062181913305,0.9693456499686657,0.8595505617977528,0.8406593406593407,0.85,,,,20.0,sqrt,4.0,8.0,600.0
random_forest,0.8727770177838577,0.8725610427055338,0.8727770177838577,0.8726308640383689,0.8721062181913305,0.9693456499686657,0.8595505617977528,0.8406593406593407,0.85,,,,20.0,log2,4.0,2.0,600.0
random_forest,0.8727770177838577,0.8725610427055338,0.8727770177838577,0.8726308640383689,0.8721062181913305,0.9693456499686657,0.8595505617977528,0.8406593406593407,0.85,,,,20.0,log2,4.0,4.0,600.0
random_forest,0.8727770177838577,0.8725610427055338,0.8727770177838577,0.8726308640383689,0.8721062181913305,0.9693456499686657,0.8595505617977528,0.8406593406593407,0.85,,,,20.0,log2,4.0,8.0,600.0
random_forest,0.8727770177838577,0.8727040785578987,0.8727770177838577,0.8725993890381526,0.8713290210650984,0.9688563761023988,0.8620689655172413,0.8241758241758241,0.8426966292134831,,,,10.0,sqrt,4.0,2.0,200.0
random_forest,0.8727770177838577,0.8727040785578987,0.8727770177838577,0.8725993890381526,0.8713290210650984,0.9688563761023988,0.8620689655172413,0.8241758241758241,0.8426966292134831,,,,10.0,sqrt,4.0,4.0,200.0
random_forest,0.8727770177838577,0.8727040785578987,0.8727770177838577,0.8725993890381526,0.8713290210650984,0.9688563761023988,0.8620689655172413,0.8241758241758241,0.8426966292134831,,,,10.0,sqrt,4.0,8.0,200.0
random_forest,0.8727770177838577,0.8727040785578987,0.8727770177838577,0.8725993890381526,0.8713290210650984,0.9688563761023988,0.8620689655172413,0.8241758241758241,0.8426966292134831,,,,10.0,log2,4.0,2.0,200.0
random_forest,0.8727770177838577,0.8727040785578987,0.8727770177838577,0.8725993890381526,0.8713290210650984,0.9688563761023988,0.8620689655172413,0.8241758241758241,0.8426966292134831,,,,10.0,log2,4.0,4.0,200.0
random_forest,0.8727770177838577,0.8727040785578987,0.8727770177838577,0.8725993890381526,0.8713290210650984,0.9688563761023988,0.8620689655172413,0.8241758241758241,0.8426966292134831,,,,10.0,log2,4.0,8.0,200.0
random_forest,0.8727770177838577,0.872610382042068,0.8727770177838577,0.872515521328664,0.8709405329033021,0.970926334429011,0.861271676300578,0.8186813186813187,0.8394366197183099,,,,10.0,sqrt,1.0,2.0,200.0
random_forest,0.8727770177838577,0.872610382042068,0.8727770177838577,0.872515521328664,0.8709405329033021,0.970926334429011,0.861271676300578,0.8186813186813187,0.8394366197183099,,,,10.0,log2,1.0,2.0,200.0
logistic_regression,0.8645690834473324,0.8639802689299533,0.8645690834473324,0.8640663659066874,0.8641140388810497,0.9689766987861596,0.8628571428571429,0.8296703296703297,0.84593837535014,0.01,,lbfgs,,,,,
logistic_regression,0.8495212038303693,0.8516148102054761,0.8495212038303693,0.847926512908967,0.8498141954663693,0.9692053791078135,0.7884615384615384,0.9010989010989011,0.841025641025641,0.01,balanced,lbfgs,,,,,
