model,mae,rmse,r2,mean_residual,median_absolute_error,maximum_absolute_error,param_alpha,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators
random_forest_regressor,3.052388217975803,3.758105894488407,0.9594202047832865,-0.09612132530059478,2.636885330687818,12.388107380952412,,20.0,1.0,2.0,2.0,600.0
random_forest_regressor,3.0523882179758037,3.7581058944884074,0.9594202047832865,-0.09612132530059488,2.636885330687818,12.388107380952412,,20.0,1.0,2.0,4.0,600.0
random_forest_regressor,3.0527117019022945,3.767829046835393,0.9592099531517108,-0.08513558682542818,2.6393321438283763,12.459619832902597,,,1.0,4.0,2.0,200.0
random_forest_regressor,3.0527117019022945,3.767829046835393,0.9592099531517108,-0.08513558682542845,2.6393321438283905,12.459619832902597,,20.0,1.0,4.0,2.0,200.0
random_forest_regressor,3.052711701902295,3.767829046835393,0.9592099531517108,-0.08513558682542845,2.6393321438283763,12.459619832902597,,,1.0,4.0,8.0,200.0
random_forest_regressor,3.052711701902295,3.767829046835393,0.9592099531517108,-0.08513558682542817,2.6393321438283905,12.459619832902597,,20.0,1.0,4.0,4.0,200.0
random_forest_regressor,3.052711701902295,3.767829046835393,0.9592099531517108,-0.08513558682542809,2.6393321438283905,12.459619832902597,,20.0,1.0,4.0,8.0,200.0
random_forest_regressor,3.052711701902295,3.767829046835393,0.9592099531517108,-0.08513558682542768,2.6393321438283905,12.459619832902582,,30.0,1.0,4.0,4.0,200.0
random_forest_regressor,3.052711701902295,3.7678290468353937,0.9592099531517106,-0.08513558682542821,2.6393321438283905,12.459619832902582,,30.0,1.0,4.0,2.0,200.0
random_forest_regressor,3.052711701902296,3.767829046835393,0.9592099531517108,-0.08513558682542796,2.6393321438283905,12.459619832902597,,,1.0,4.0,4.0,200.0
random_forest_regressor,3.052711701902296,3.767829046835393,0.9592099531517108,-0.08513558682542836,2.6393321438283905,12.459619832902597,,30.0,1.0,4.0,8.0,200.0
random_forest_regressor,3.0541245761877276,3.7786205151610317,0.9589759643687807,-0.07047989799036557,2.710010749502061,12.482820595420812,,10.0,1.0,4.0,2.0,200.0
random_forest_regressor,3.0541245761877276,3.7786205151610326,0.9589759643687806,-0.07047989799036564,2.710010749502068,12.482820595420812,,10.0,1.0,4.0,4.0,200.0
random_forest_regressor,3.054124576187728,3.7786205151610317,0.9589759643687807,-0.07047989799036591,2.710010749502061,12.482820595420812,,10.0,1.0,4.0,8.0,200.0
random_forest_regressor,3.05450183774951,3.7653166354364402,0.9592643331194788,-0.09760849300287766,2.618553570639641,12.352451052615741,,,1.0,1.0,8.0,600.0
random_forest_regressor,3.05450183774951,3.765316635436441,0.9592643331194787,-0.09760849300287772,2.618553570639641,12.352451052615741,,30.0,1.0,1.0,8.0,600.0
random_forest_regressor,3.0547433202113514,3.7620306562764743,0.9593354018540952,-0.09491560585008724,2.6262598094035923,12.36177556878311,,20.0,1.0,1.0,4.0,600.0
random_forest_regressor,3.0547525519568337,3.762799043023467,0.9593187888426017,-0.09720315460404995,2.607937255291013,12.37166088624344,,,1.0,1.0,4.0,600.0
random_forest_regressor,3.054752551956834,3.762799043023467,0.9593187888426017,-0.09720315460404971,2.607937255291013,12.371660886243426,,30.0,1.0,1.0,4.0,600.0
random_forest_regressor,3.0547907665669585,3.7657227729122993,0.9592555449219473,-0.09715859529539697,2.618553570639641,12.359635240649943,,20.0,1.0,1.0,8.0,600.0
random_forest_regressor,3.0553302765239367,3.765233408269959,0.9592661339118095,-0.09500617525448361,2.5963944476425667,12.466556905224358,,20.0,1.0,2.0,8.0,600.0
random_forest_regressor,3.055405420122152,3.765288733521056,0.9592649368397123,-0.09499208981376407,2.5963944476425524,12.466556905224358,,,1.0,2.0,8.0,600.0
random_forest_regressor,3.0554054201221525,3.7652887335210563,0.9592649368397123,-0.09499208981376407,2.5963944476425524,12.466556905224344,,30.0,1.0,2.0,8.0,600.0
random_forest_regressor,3.0554753513534636,3.776026521321933,0.9590322704033989,-0.05854092611013386,2.617299771352286,12.710775200064866,,10.0,1.0,2.0,4.0,200.0
random_forest_regressor,3.0554753513534645,3.7760265213219335,0.9590322704033989,-0.058540926110133826,2.617299771352286,12.71077520006488,,10.0,1.0,2.0,2.0,200.0
random_forest_regressor,3.0556342181561367,3.7587122103042816,0.9594071098056043,-0.09157937716423772,2.623141982531436,12.205458073315562,,30.0,1.0,1.0,8.0,400.0
random_forest_regressor,3.0556342181561367,3.758712210304282,0.9594071098056043,-0.09157937716423753,2.623141982531436,12.205458073315562,,,1.0,1.0,8.0,400.0
random_forest_regressor,3.0559025231432164,3.7635465562544117,0.9593026238740103,-0.10049075188474423,2.6541333333331494,12.313533333333275,,20.0,1.0,1.0,2.0,600.0
random_forest_regressor,3.0561223894208864,3.7616703228691994,0.9593431913235646,-0.09787665298679954,2.6231166666665615,12.370483333333333,,30.0,1.0,1.0,2.0,600.0
random_forest_regressor,3.0561223894208864,3.7616703228692,0.9593431913235646,-0.09787665298679922,2.6231166666665615,12.370483333333347,,,1.0,1.0,2.0,600.0
random_forest_regressor,3.0561501240065025,3.759328343614956,0.9593938006293149,-0.09144494961652927,2.623581105908059,12.216234355366844,,20.0,1.0,1.0,8.0,400.0
random_forest_regressor,3.0568370384431462,3.7751754504660786,0.9590507355869752,-0.07645336866207444,2.629453650810575,12.486881643134076,,10.0,1.0,2.0,8.0,400.0
random_forest_regressor,3.0570720034535794,3.758831193006859,0.9594045398146311,-0.08889601007553319,2.5728628316821727,12.428903495254723,,20.0,1.0,2.0,8.0,400.0
random_forest_regressor,3.0571729750248524,3.758908765202176,0.9594028642344845,-0.08889792605010091,2.5728628316821656,12.428903495254723,,,1.0,2.0,8.0,400.0
random_forest_regressor,3.0571729750248537,3.758908765202177,0.9594028642344845,-0.08889792605010127,2.5728628316821656,12.428903495254737,,30.0,1.0,2.0,8.0,400.0
random_forest_regressor,3.0571966318335626,3.7613158736424155,0.9593508528644352,-0.09154110817628187,2.622593577602956,12.481773686036227,,30.0,1.0,1.0,8.0,200.0
random_forest_regressor,3.0571966318335626,3.7613158736424164,0.9593508528644351,-0.09154110817628172,2.6225935776029417,12.481773686036227,,,1.0,1.0,8.0,200.0
random_forest_regressor,3.057332359709019,3.7574515240454205,0.9594343352561765,-0.09141155754216566,2.6159671428571514,12.141912698412646,,20.0,1.0,1.0,4.0,400.0
random_forest_regressor,3.0573898350976427,3.7585252335903956,0.9594111482826204,-0.09568948625701905,2.625413095238102,12.181100257936457,,,1.0,1.0,4.0,400.0
random_forest_regressor,3.0573898350976427,3.7585252335903956,0.9594111482826204,-0.09568948625701912,2.625413095238102,12.181100257936457,,30.0,1.0,1.0,4.0,400.0
random_forest_regressor,3.057490887819952,3.7803823109810666,0.9589377002331383,-0.07863753170096156,2.6766730538945183,12.483378650649492,,10.0,1.0,2.0,8.0,600.0
random_forest_regressor,3.0575153357664155,3.7615655617698494,0.9593454558455977,-0.0882543655946947,2.6103050198412916,12.366791527777771,,,1.0,1.0,4.0,200.0
random_forest_regressor,3.0575153357664155,3.76156556176985,0.9593454558455977,-0.08825436559469499,2.6103050198412774,12.366791527777757,,30.0,1.0,1.0,4.0,200.0
random_forest_regressor,3.0577144636170894,3.7616109658157875,0.9593444743968363,-0.09217199835907733,2.624706832207856,12.481773686036227,,20.0,1.0,1.0,8.0,200.0
random_forest_regressor,3.0585633378932995,3.758961822564209,0.9594017181613733,-0.0942351573187395,2.686149999999998,12.612050000000032,,,1.0,1.0,2.0,200.0
random_forest_regressor,3.0585633378932995,3.758961822564209,0.9594017181613733,-0.09423515731873958,2.686149999999998,12.612050000000032,,30.0,1.0,1.0,2.0,200.0
random_forest_regressor,3.0591433155132077,3.759733889569057,0.9593850391875866,-0.09632916487817833,2.618581666666657,12.281974999999981,,20.0,1.0,1.0,2.0,400.0
